id_externo,leiloeiro,leiloeiro_site,titulo,tipo_imovel,tipo_leilao,estado,cidade,cep,endereco_completo,valor_minimo,valor_avaliacao,area_total,quartos,data_primeiro_leilao,data_segundo_leilao,data_encerramento,url_original,imagem_principal,numero_processo,arquivos,descricao
7b303362cb45c7601c907235,ALESSANDRO FAHRION PINTO,https://www.regionalleiloes.com.br,Compartilhe no WhatsApp,outro,extrajudicial,RS,PINHEIRO MACHADO SANTA MARIA,,,,,,,2026-03-05,,,https://api.whatsapp.com/send?text=https://www.regionalleiloes.com.br/leilao/leilao-junho-2026-05-03-2026-09-04-37/lote_id/820,https://static.whatsapp.net/rsrc.php/yM/r/ys-5GPT4pwS.svg,,[],Compartilhe no WhatsApp Recursos Ligações Mensagens Grupos Canais Meta AI Status Segurança Privacidade Blog Apps Central de Ajuda Para Empresas Acessar Baixar Compartilhe no WhatsApp https://www.regionalleiloes.com.br/leilao/leilao-junho-2026-05-03-2026-09-04-37/lote_id/820 Abrir app Continuar para 
53203104d272d08e2d070e7c,ALESSANDRO FAHRION PINTO,https://www.regionalleiloes.com.br,O JavaScript não está disponível.,outro,extrajudicial,RS,PINHEIRO MACHADO SANTA MARIA,,,,,,,,,,https://x.com/intent/tweet/?text=Leilão LEILÃO JUNHO 2026&url=https://www.regionalleiloes.com.br/leilao/leilao-junho-2026-05-03-2026-09-04-37/lotes/lista,https://abs.twimg.com/emoji/v2/svg/26a0.svg,,[],O JavaScript não está disponível. We’ve detected that JavaScript is disabled in this browser. Please enable JavaScript or switch to a supported browser to continue using x.com. You can see a list of supported browsers in our Help Center. Central de Ajuda Termos de Serviço Política de Privacidade Pol
8be7bf4e9a32b92b589c6345,ALESSANDRO FAHRION PINTO,https://www.regionalleiloes.com.br,TESTE,outro,extrajudicial,SE,PINHEIRO MACHADO SANTA MARIA,99992-209,,101500.0,,,,2026-12-18,,,https://www.regionalleiloes.com.br/leilao/teste-18-12-2023-10-10-35/lotes/lista,https://www.regionalleiloes.com.br/uploads/media/default/0001/01/cd7368b88b054cc9880afba38be15b56f597b18a.png,,[],TESTE -  Regional Leilões (55) 99992-2092 | account_circle LOGIN account_circle lock Permanecer conectado Esqueceu a senha? ENTRAR CADASTRE-SE Regional Leilões Toggle navigation HOME LEILÕES VENDA DIRETA QUEM SOMOS QUERO VENDER CONTATO search IMÓVEIS 24 itens VEÍCULOS 23 itens DIVERSOS 1 item ANIMAI
d99cb761216f02892e02112f,ALESSANDRO FAHRION PINTO,https://www.regionalleiloes.com.br,Compartilhe no WhatsApp,outro,extrajudicial,RS,PINHEIRO MACHADO SANTA MARIA,,,,,,,2026-05-08,,,https://api.whatsapp.com/send?text=https://www.regionalleiloes.com.br/leilao/leilao-justica-estadual-cacapava-do-sul-rs-08-05-2026-09-19-43/lotes/lista,https://static.whatsapp.net/rsrc.php/yM/r/ys-5GPT4pwS.svg,,[],Compartilhe no WhatsApp Recursos Ligações Mensagens Grupos Canais Meta AI Status Segurança Privacidade Blog Apps Central de Ajuda Para Empresas Acessar Baixar Compartilhe no WhatsApp https://www.regionalleiloes.com.br/leilao/leilao-justica-estadual-cacapava-do-sul-rs-08-05-2026-09-19-43/lotes/lista 
bee0a455772a8b6b53131149,ALESSANDRO FAHRION PINTO,https://www.regionalleiloes.com.br,Compartilhe no WhatsApp,outro,extrajudicial,RS,PINHEIRO MACHADO SANTA MARIA,,,,,,,2026-05-11,,,https://api.whatsapp.com/send?text=https://www.regionalleiloes.com.br/leilao/leilao-agosto-2026-11-05-2026-12-59-01/lotes/lista,https://static.whatsapp.net/rsrc.php/yM/r/ys-5GPT4pwS.svg,,[],Compartilhe no WhatsApp Recursos Ligações Mensagens Grupos Canais Meta AI Status Segurança Privacidade Blog Apps Central de Ajuda Para Empresas Acessar Baixar Compartilhe no WhatsApp https://www.regionalleiloes.com.br/leilao/leilao-agosto-2026-11-05-2026-12-59-01/lotes/lista Abrir app Continuar para
09d152e1a1d1fa8d31e21c38,ALESSANDRO FAHRION PINTO,https://www.regionalleiloes.com.br,O JavaScript não está disponível.,outro,extrajudicial,RS,PINHEIRO MACHADO SANTA MARIA,,,,,,,,,,"https://x.com/intent/tweet/?text=24,5 HA COM LAVOURA (PANAMBI/RS)&url=https://www.regionalleiloes.com.br/leilao/leilao-judicial-panambi-rs-13-04-2026-10-49-07/lote_id/840",https://abs.twimg.com/emoji/v2/svg/26a0.svg,,[],O JavaScript não está disponível. We’ve detected that JavaScript is disabled in this browser. Please enable JavaScript or switch to a supported browser to continue using x.com. You can see a list of supported browsers in our Help Center. Central de Ajuda Termos de Serviço Política de Privacidade Pol
710d8fcf90ae6009ee9de031,ALESSANDRO FAHRION PINTO,https://www.regionalleiloes.com.br,ANIMAIS EM LEILÃO,outro,extrajudicial,SE,PINHEIRO MACHADO SANTA MARIA,99992-209,,,,,,,,,https://www.regionalleiloes.com.br/leilao/lotes/animais,https://www.regionalleiloes.com.br/uploads/media/default/0001/01/cd7368b88b054cc9880afba38be15b56f597b18a.png,,[],ANIMAIS -  Regional Leilões (55) 99992-2092 | account_circle LOGIN account_circle lock Permanecer conectado Esqueceu a senha? ENTRAR CADASTRE-SE Regional Leilões Toggle navigation HOME LEILÕES VENDA DIRETA QUEM SOMOS QUERO VENDER CONTATO search IMÓVEIS 24 itens VEÍCULOS 23 itens DIVERSOS 1 item ANIM
dd1e9cff8680e60d8e89c112,ALESSANDRO FAHRION PINTO,https://www.regionalleiloes.com.br,DIVERSOS EM LEILÃO,outro,extrajudicial,SE,PINHEIRO MACHADO SANTA MARIA,99992-209,,7500.0,11737.5,,,2026-06-25,,,https://www.regionalleiloes.com.br/leilao/lotes/diversos,https://www.regionalleiloes.com.br/uploads/media/default/0001/01/cd7368b88b054cc9880afba38be15b56f597b18a.png,,[],Detalhes
f8acfcdca15a99bd7311accf,ALESSANDRO FAHRION PINTO,https://www.regionalleiloes.com.br,O JavaScript não está disponível.,outro,extrajudicial,RS,PINHEIRO MACHADO SANTA MARIA,,,,,,,,,,"https://x.com/intent/tweet/?text=AREA DE TERRAS COM 75,51 HA E BENFEITORIAS (PIRATINI/RS)&url=https://www.regionalleiloes.com.br/leilao/leilao-junho-2026-05-03-2026-09-04-37/lote_id/827",https://abs.twimg.com/emoji/v2/svg/26a0.svg,,[],O JavaScript não está disponível. We’ve detected that JavaScript is disabled in this browser. Please enable JavaScript or switch to a supported browser to continue using x.com. You can see a list of supported browsers in our Help Center. Central de Ajuda Termos de Serviço Política de Privacidade Pol
42d20a4a7890b1f8b841c5d3,ALESSANDRO FAHRION PINTO,https://www.regionalleiloes.com.br,Compartilhe no WhatsApp,outro,extrajudicial,RS,PINHEIRO MACHADO SANTA MARIA,,,,,,,2026-03-05,,,https://api.whatsapp.com/send?text=https://www.regionalleiloes.com.br/leilao/leilao-junho-2026-05-03-2026-09-04-37/lotes/lista,https://static.whatsapp.net/rsrc.php/yM/r/ys-5GPT4pwS.svg,,[],Compartilhe no WhatsApp Recursos Ligações Mensagens Grupos Canais Meta AI Status Segurança Privacidade Blog Apps Central de Ajuda Para Empresas Acessar Baixar Compartilhe no WhatsApp https://www.regionalleiloes.com.br/leilao/leilao-junho-2026-05-03-2026-09-04-37/lotes/lista Abrir app Continuar para 
b6fc81ed7382e036840e5725,ALESSANDRO FAHRION PINTO,https://www.regionalleiloes.com.br,Compartilhe no WhatsApp,outro,judicial,RS,PINHEIRO MACHADO SANTA MARIA,,,,,,,2026-04-13,,,https://api.whatsapp.com/send?text=https://www.regionalleiloes.com.br/leilao/leilao-judicial-panambi-rs-13-04-2026-10-49-07/lotes/lista,https://static.whatsapp.net/rsrc.php/yM/r/ys-5GPT4pwS.svg,,[],Compartilhe no WhatsApp Recursos Ligações Mensagens Grupos Canais Meta AI Status Segurança Privacidade Blog Apps Central de Ajuda Para Empresas Acessar Baixar Compartilhe no WhatsApp https://www.regionalleiloes.com.br/leilao/leilao-judicial-panambi-rs-13-04-2026-10-49-07/lotes/lista Abrir app Contin
544503ef8219a00b912ba75b,ALESSANDRO FAHRION PINTO,https://www.regionalleiloes.com.br,LEILÃO AGOSTO 2026,outro,extrajudicial,SE,PINHEIRO MACHADO SANTA MARIA,99992-209,,16528.0,16528.0,25.000,,2026-08-27,2026-08-28,,https://www.regionalleiloes.com.br/leilao/leilao-agosto-2026-11-05-2026-12-59-01/lotes/lista,https://www.regionalleiloes.com.br/uploads/media/default/0001/01/cd7368b88b054cc9880afba38be15b56f597b18a.png,,"[{""tipo"": ""edital"", ""url"": ""https://www.regionalleiloes.com.br/uploads/media/documentos_bem/0001/02/7afef62b3b99a7adc0ae8bcb72aa34e047f9b895.pdf"", ""nome"": ""EDITAL""}, {""tipo"": ""edital"", ""url"": ""https://www.regionalleiloes.com.br/uploads/media/documentos_bem/0001/02/063841df0e9fc9320bdffe07f2df99b88edd700c.pdf"", ""nome"": ""EDITAL""}, {""tipo"": ""edital"", ""url"": ""https://www.regionalleiloes.com.br/uploads/media/documentos_bem/0001/02/69ccc675e9d74284978104e8d2b4129d82b88069.pdf"", ""nome"": ""EDITAL""}, {""tipo"": ""laudo"", ""url"": ""https://www.regionalleiloes.com.br/uploads/media/documentos_bem/0001/02/6986b21c08bb26839356e722e734d60394d49248.pdf"", ""nome"": ""LAUDO AVALIAÇÃO""}, {""tipo"": ""matricula"", ""url"": ""https://www.regionalleiloes.com.br/uploads/media/documentos_bem/0001/02/ac877b99fd543cbfa935b39e240b53ac4091a304.pdf"", ""nome"": ""MATRICULA""}, {""tipo"": ""edital"", ""url"": ""https://www.regionalleiloes.com.br/uploads/media/documentos_bem/0001/02/7f2ab07e969d6aa4ba41ab660dc00c3e2407769a.pdf"", ""nome"": ""EDITAL""}, {""tipo"": ""edital"", ""url"": ""https://www.regionalleiloes.com.br/uploads/media/documentos_bem/0001/02/c636662c1a3ed51be1ef8715c97d4ccbab7538a1.pdf"", ""nome"": ""EDITAL""}, {""tipo"": ""pdf"", ""url"": ""https://www.regionalleiloes.com.br/uploads/media/documentos_bem/0001/02/3f0334c4481b7b2d7cddbf5d206ee29e1d43fa4e.pdf"", ""nome"": ""AVALIAÇÃO""}, {""tipo"": ""edital"", ""url"": ""https://www.regionalleiloes.com.br/uploads/media/documentos_bem/0001/02/e22279e461fd2c32baa41061266c0e891bee388a.pdf"", ""nome"": ""EDITAL""}, {""tipo"": ""edital"", ""url"": ""https://www.regionalleiloes.com.br/uploads/media/documentos_bem/0001/02/8ac82e41a1e69e422ea708bb700f159b10d41a77.pdf"", ""nome"": ""EDITAL""}, {""tipo"": ""matricula"", ""url"": ""https://www.regionalleiloes.com.br/uploads/media/documentos_bem/0001/02/8d9ee1913fdc8da5609328f39fec8a7089930f9f.pdf"", ""nome"": ""MATRICULA""}, {""tipo"": ""edital"", ""url"": ""https://www.regionalleiloes.com.br/uploads/media/documentos_bem/0001/02/e5bb55ddefa1c8e6c66a4f0f8f5925b886843320.pdf"", ""nome"": ""EDITAL""}, {""tipo"": ""edital"", ""url"": ""https://www.regionalleiloes.com.br/uploads/media/documentos_bem/0001/02/e68077392a1d286c072ee66cce2d96a4263b8eb0.pdf"", ""nome"": ""EDITAL""}, {""tipo"": ""laudo"", ""url"": ""https://www.regionalleiloes.com.br/uploads/media/documentos_bem/0001/02/0f3628b26bc27dc355c4cae97bd2040380e78019.pdf"", ""nome"": ""LAUDO AVALIAÇÃO""}, {""tipo"": ""edital"", ""url"": ""https://www.regionalleiloes.com.br/uploads/media/documentos_bem/0001/02/a49d97a2b2a943145debf5b2b13da525db7f91b4.pdf"", ""nome"": ""EDITAL""}]","Lote 001: VW/FOX 1.0, placa ILQ5549. Renavam 821034405, ano fabricação/modelo 2004/2004, cor verde.

ONUS: -

Valor Avaliação: R$ 16.528,00 (Dezesseis mil, quinhentos e vinte e oit..."
845af0c1172f3e811f765adf,ALESSANDRO FAHRION PINTO,https://www.regionalleiloes.com.br,O JavaScript não está disponível.,outro,extrajudicial,RS,PINHEIRO MACHADO SANTA MARIA,,,,,,,,,,https://x.com/intent/tweet/?text=TERRENO COM BENFEITORIAS (CAÇAPAVA DO SUL/RS)&url=https://www.regionalleiloes.com.br/leilao/leilao-junho-2026-05-03-2026-09-04-37/lote_id/820,https://abs.twimg.com/emoji/v2/svg/26a0.svg,,[],O JavaScript não está disponível. We’ve detected that JavaScript is disabled in this browser. Please enable JavaScript or switch to a supported browser to continue using x.com. You can see a list of supported browsers in our Help Center. Central de Ajuda Termos de Serviço Política de Privacidade Pol
878d051f522e2735ab3a9602,ALESSANDRO FAHRION PINTO,https://www.regionalleiloes.com.br,O JavaScript não está disponível.,outro,extrajudicial,RS,PINHEIRO MACHADO SANTA MARIA,,,,,,,,,,https://x.com/intent/tweet/?text=Leilão LEILÃO JULHO 2026&url=https://www.regionalleiloes.com.br/leilao/leilao-julho-2026-08-04-2026-08-45-27/lotes/lista,https://abs.twimg.com/emoji/v2/svg/26a0.svg,,[],O JavaScript não está disponível. We’ve detected that JavaScript is disabled in this browser. Please enable JavaScript or switch to a supported browser to continue using x.com. You can see a list of supported browsers in our Help Center. Central de Ajuda Termos de Serviço Política de Privacidade Pol
3fe322a2fc57c29d9bd59c74,ALESSANDRO FAHRION PINTO,https://www.regionalleiloes.com.br,O JavaScript não está disponível.,outro,extrajudicial,RS,PINHEIRO MACHADO SANTA MARIA,,,,,,,,,,https://x.com/intent/tweet/?text=Leilão LEILÃO JUDICIAL PANAMBI/RS&url=https://www.regionalleiloes.com.br/leilao/leilao-judicial-panambi-rs-13-04-2026-10-49-07/lotes/lista,https://abs.twimg.com/emoji/v2/svg/26a0.svg,,[],O JavaScript não está disponível. We’ve detected that JavaScript is disabled in this browser. Please enable JavaScript or switch to a supported browser to continue using x.com. You can see a list of supported browsers in our Help Center. Central de Ajuda Termos de Serviço Política de Privacidade Pol
85caf0d99abfb18156777275,ALESSANDRO FAHRION PINTO,https://www.regionalleiloes.com.br,O JavaScript não está disponível.,outro,extrajudicial,RS,PINHEIRO MACHADO SANTA MARIA,,,,,,,,,,https://x.com/intent/tweet/?text=PAVILHÃO INDUSTRIAL (MONTENEGRO/RS)&url=https://www.regionalleiloes.com.br/leilao/leilao-junho-2026-05-03-2026-09-04-37/lote_id/810,https://abs.twimg.com/emoji/v2/svg/26a0.svg,,[],O JavaScript não está disponível. We’ve detected that JavaScript is disabled in this browser. Please enable JavaScript or switch to a supported browser to continue using x.com. You can see a list of supported browsers in our Help Center. Central de Ajuda Termos de Serviço Política de Privacidade Pol
51bb73518a8e94a2bbe0bbe2,ALESSANDRO FAHRION PINTO,https://www.regionalleiloes.com.br,LOTE 010,outro,extrajudicial,RS,MONTENEGRO,99992-209,,170000.0,17000.0,81.41,,2026-06-25,,,https://www.regionalleiloes.com.br/leilao/leilao-junho-2026-05-03-2026-09-04-37/lote_id/822,https://www.regionalleiloes.com.br/uploads/media/default/0001/01/cd7368b88b054cc9880afba38be15b56f597b18a.png,5000541-78.2013.8.21.0018,"[{""tipo"": ""pdf"", ""url"": ""https://www.regionalleiloes.com.br/uploads/media/documentos_bem/0001/02/c5d7a775b6582f566fec81f651bcd538b198619f.pdf"", ""nome"": ""Visualizar""}, {""tipo"": ""pdf"", ""url"": ""https://www.regionalleiloes.com.br/uploads/media/documentos_bem/0001/02/c14b044fa01fc572bec24eeab93d41852af65751.pdf"", ""nome"": ""Visualizar""}]",Próximo Lote Navega para o próximo lote
041c3ef36623e981b7602c58,ALESSANDRO FAHRION PINTO,https://www.regionalleiloes.com.br,O JavaScript não está disponível.,outro,extrajudicial,RS,PINHEIRO MACHADO SANTA MARIA,,,,,,,,,,https://x.com/intent/tweet/?text=APTO 303 ED CAMBOIM (MONTENEGRO/RS)&url=https://www.regionalleiloes.com.br/leilao/leilao-junho-2026-05-03-2026-09-04-37/lote_id/822,https://abs.twimg.com/emoji/v2/svg/26a0.svg,,[],O JavaScript não está disponível. We’ve detected that JavaScript is disabled in this browser. Please enable JavaScript or switch to a supported browser to continue using x.com. You can see a list of supported browsers in our Help Center. Central de Ajuda Termos de Serviço Política de Privacidade Pol
e576ef066b70503efd11b71b,ALESSANDRO FAHRION PINTO,https://www.regionalleiloes.com.br,O JavaScript não está disponível.,outro,extrajudicial,RS,PINHEIRO MACHADO SANTA MARIA,,,,,,,,,,https://x.com/intent/tweet/?text=SALA COMERCIAL CONJ 401 (SANTA MARIA/RS)&url=https://www.regionalleiloes.com.br/leilao/leilao-junho-2026-05-03-2026-09-04-37/lote_id/826,https://abs.twimg.com/emoji/v2/svg/26a0.svg,,[],O JavaScript não está disponível. We’ve detected that JavaScript is disabled in this browser. Please enable JavaScript or switch to a supported browser to continue using x.com. You can see a list of supported browsers in our Help Center. Central de Ajuda Termos de Serviço Política de Privacidade Pol
