id_externo,leiloeiro,leiloeiro_site,titulo,tipo_imovel,tipo_leilao,estado,cidade,cep,endereco_completo,valor_minimo,valor_avaliacao,area_total,quartos,data_primeiro_leilao,data_segundo_leilao,data_encerramento,url_original,imagem_principal,numero_processo,arquivos,descricao
6520f7c62b75b61ffa708bf2,TARCILIO LEITE,https://www.casadeleiloes.com.br,Próximos Leilões,casa,extrajudicial,MS,GERAL DE JUSTIÇA TJ,79103-060,,16.0,0.0,,,,,,https://www.casadeleiloes.com.br/leilao/comissao-de-alienacao-de-bens-apreendidos-em-acoes-penais-de-corregedoria-geral-de-justica-tj-ms/14635,https://www.casadeleiloes.com.br/envios/leiloes_imagem14635.png,,[],"Casa de Leilões Judiciais e Extrajudiciais LIGUE-NOS: (67) 3363-7000 Portal Administrativo Faça seu login ou cadastre-se .
                        
                        | Ajuda Toggle navigation A Empresa Serviços Próximos leilões Leilões realizados Parceiros Atendimento Home Leilões COMISSÃO D"
af3e71a5555b86d2bbcd13d1,TARCILIO LEITE,https://www.casadeleiloes.com.br,Próximos Leilões,casa,extrajudicial,MS,Antigo Balneário do SESC,98124-897,,0.0,10000000.0,1.583,,2026-05-19,2026-06-24,,https://www.casadeleiloes.com.br/leilao/leilao-de-bem-imovel-de-sesc-ms/14631,https://www.casadeleiloes.com.br/envios/leiloes_imagem14631.jpg,,"[{""tipo"": ""edital"", ""url"": ""https://www.casadeleiloes.com.br/envios/leiloes_edital15049.pdf"", ""nome"": ""Ver edital AVISO DE LEILÃO""}, {""tipo"": ""edital"", ""url"": ""https://www.casadeleiloes.com.br/envios/leiloes_edital15050.pdf"", ""nome"": ""Ver edital EDITAL COMPLETO DO LEILÃO""}, {""tipo"": ""edital"", ""url"": ""https://www.casadeleiloes.com.br/envios/leiloes_edital15051.pdf"", ""nome"": ""Ver edital MATRÍCULA DO IMÓVEL""}]","Casa de Leilões Judiciais e Extrajudiciais LIGUE-NOS: (67) 3363-7000 Portal Administrativo Faça seu login ou cadastre-se .
                        
                        | Ajuda Toggle navigation A Empresa Serviços Próximos leilões Leilões realizados Parceiros Atendimento Home Leilões LEILÃO DE "
4e37c0bcfde86325687b22cd,TARCILIO LEITE,https://www.casadeleiloes.com.br,PASSO A PASSO,casa,extrajudicial,SE,,01051387,,0.0,24000.0,,,2026-05-26,2026-06-26,,https://www.casadeleiloes.com.br/leilao/leilao-de-ativos-de-c-g-solurb-solucoes-ambientais/14633,https://www.casadeleiloes.com.br/envios/leiloes_imagem14633.png,,"[{""tipo"": ""edital"", ""url"": ""https://www.casadeleiloes.com.br/envios/leiloes_edital15053.pdf"", ""nome"": ""Ver edital EDITAL 14633""}]","Casa de Leilões Judiciais e Extrajudiciais LIGUE-NOS: (67) 3363-7000 Portal Administrativo Faça seu login ou cadastre-se .
                        
                        | Ajuda Toggle navigation A Empresa Serviços Próximos leilões Leilões realizados Parceiros Atendimento Home Leilões LEILÃO DE "
67bfaf602874fb6bdaa134c4,CONCEIÇÃO MARIA FIXER,https://www.mariafixerleiloes.com.br,LEILÃO DA JUSTIÇA ESTADUAL DE URUBICI/SC - VARA ÚNICA,outro,extrajudicial,SE,,,,9.0,200.0,,,2026-06-17,2026-06-24,,https://www.mariafixerleiloes.com.br/leilao/index/leilao_id/94225/lote/199679,https://906de634c48fb7d34136160b4c353ae4.s3.amazonaws.com/public/fotos/nao-disponivel.jpg,0300179-14.2019.8.24.0077,"[{""tipo"": ""pdf"", ""url"": ""https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/core/aviso_cookies.pdf"", ""nome"": ""Aviso de Cookies""}, {""tipo"": ""edital"", ""url"": ""https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/public/anexo/3853411778844909.pdf"", ""nome"": ""- EDITAL""}, {""tipo"": ""pdf"", ""url"": ""https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/public/anexo/3853421778844987.pdf"", ""nome"": ""- AVALIAÇÃO""}]",1
62f11b37ee132e0f7af767a1,CONCEIÇÃO MARIA FIXER,https://www.mariafixerleiloes.com.br,LEILÃO DA JUSTIÇA ESTADUAL DE COSTA RICA/MS - JUIZADO ESPECIAL ADJUNTO,outro,extrajudicial,SE,,99814-235,,36.0,200.0,,,2026-07-14,2026-07-14,,https://www.mariafixerleiloes.com.br/leilao/index/leilao_id/95080/lote/201877,https://906de634c48fb7d34136160b4c353ae4.s3.amazonaws.com/public/fotos/nao-disponivel.jpg,0801274-70.2016.8.12.0009,"[{""tipo"": ""pdf"", ""url"": ""https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/core/aviso_cookies.pdf"", ""nome"": ""Aviso de Cookies""}, {""tipo"": ""edital"", ""url"": ""https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/public/anexo/3918681780416040.pdf"", ""nome"": ""- EDITAL""}, {""tipo"": ""pdf"", ""url"": ""https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/public/anexo/3918691780416042.pdf"", ""nome"": ""- AVALIAÇÃO""}]",1
73885ce0e8eb6df16b635138,CONCEIÇÃO MARIA FIXER,https://www.mariafixerleiloes.com.br,JUSTIÇA DO TRABALHO DE PARANAÍBA/MS – VARA DO TRABALHO,outro,extrajudicial,SE,,,,6.0,0.0,36,,2026-05-07,2026-05-07,,https://www.mariafixerleiloes.com.br/leilao/index/leilao_id/94586,https://906de634c48fb7d34136160b4c353ae4.s3.amazonaws.com/public/fotos/nao-disponivel.jpg,0024401-12.2025.5.24.0061,"[{""tipo"": ""pdf"", ""url"": ""https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/core/aviso_cookies.pdf"", ""nome"": ""Aviso de Cookies""}]",
66384f0e9aa6da618142bc0d,CONCEIÇÃO MARIA FIXER,https://www.mariafixerleiloes.com.br,JUSTIÇA DO TRABALHO DE CAMPO GRANDE/MS - CENTRO DE EXECUÇÃO E PESQUISA PATRIMONIAL,outro,judicial,SE,,98170-266,,21.0,20000.0,405.90,,2026-05-28,2026-05-28,,https://www.mariafixerleiloes.com.br/leilao/index/leilao_id/94871/lote/201497,https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/public/fotos/imoveis/640x480/I_13030_158942_H.jpg,0024606-70.2015.5.24.0003,"[{""tipo"": ""pdf"", ""url"": ""https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/core/aviso_cookies.pdf"", ""nome"": ""Aviso de Cookies""}, {""tipo"": ""edital"", ""url"": ""https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/public/anexo/1775671966.pdf"", ""nome"": ""- EDITAL""}, {""tipo"": ""matricula"", ""url"": ""https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/public/anexo/1738077357.pdf"", ""nome"": ""- MATRÍCULA""}, {""tipo"": ""pdf"", ""url"": ""https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/public/anexo/1738077402.pdf"", ""nome"": ""- REAVALIAÇÃO""}]",1
21053850d0c58549a910bebf,CONCEIÇÃO MARIA FIXER,https://www.mariafixerleiloes.com.br,JUSTIÇA ESTADUAL DE SANTA RITA/MA - VARA ÚNICA,outro,extrajudicial,SE,,,,0.0,500.0,,,2026-04-23,2026-04-23,,https://www.mariafixerleiloes.com.br/leilao/index/leilao_id/94653/lote/200814,https://906de634c48fb7d34136160b4c353ae4.s3.amazonaws.com/public/fotos/nao-disponivel.jpg,0800568-66.2020.8.10.0118,"[{""tipo"": ""pdf"", ""url"": ""https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/core/aviso_cookies.pdf"", ""nome"": ""Aviso de Cookies""}, {""tipo"": ""edital"", ""url"": ""https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/public/anexo/1775484298.pdf"", ""nome"": ""- EDITAL""}, {""tipo"": ""pdf"", ""url"": ""https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/public/anexo/1775055558.pdf"", ""nome"": ""- AVALIAÇÃO""}]",1
2882266357ca15da487764ff,CONCEIÇÃO MARIA FIXER,https://www.mariafixerleiloes.com.br,JUSTIÇA DO TRABALHO DE CAMPO GRANDE/MS – 5ª VARA DO TRABALHO,outro,extrajudicial,SE,,98170-266,,5.0,25.0,61,,2026-07-03,2026-06-03,,https://www.mariafixerleiloes.com.br/leilao/index/leilao_id/95158/lote/202072,https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/public/fotos/equipamentos/640x480/E_11170_983184_A.jpg,0024622-03.2024.5.24.0005,"[{""tipo"": ""pdf"", ""url"": ""https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/core/aviso_cookies.pdf"", ""nome"": ""Aviso de Cookies""}, {""tipo"": ""edital"", ""url"": ""https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/public/anexo/1777981787.pdf"", ""nome"": ""- EDITAL""}, {""tipo"": ""pdf"", ""url"": ""https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/public/anexo/1777981785.pdf"", ""nome"": ""- AVALIAÇÃO""}]",1
72818e8a559ead70d0b69e29,CONCEIÇÃO MARIA FIXER,https://www.mariafixerleiloes.com.br,JUSTIÇA DO TRABALHO DE CAMPO GRANDE/MS – 6ª VARA,outro,extrajudicial,SE,,98170-266,,5.0,87.0,700.00,,2026-09-03,2026-12-02,,https://www.mariafixerleiloes.com.br/leilao/index/leilao_id/95181/lote/202117,https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/public/fotos/imoveis/640x480/I_26700_519104_A.jpg,0163600-16.2008.5.24.0006,"[{""tipo"": ""pdf"", ""url"": ""https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/core/aviso_cookies.pdf"", ""nome"": ""Aviso de Cookies""}, {""tipo"": ""edital"", ""url"": ""https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/public/anexo/3924441780516949.pdf"", ""nome"": ""- EDITAL""}, {""tipo"": ""matricula"", ""url"": ""https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/public/anexo/3924461780516958.pdf"", ""nome"": ""- MATRÍCULA""}, {""tipo"": ""laudo"", ""url"": ""https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/public/anexo/3924471780516965.pdf"", ""nome"": ""- LAUDO DE AVALIAÇÃO""}]",1
0cdbf710248cefdae71135c5,CONCEIÇÃO MARIA FIXER,https://www.mariafixerleiloes.com.br,JUSTIÇA ESTADUAL DE IVINHEMA/MS – 2ª VARA CÍVEL,outro,extrajudicial,SE,,,,0.0,300.0,,,2026-04-08,2026-04-08,,https://www.mariafixerleiloes.com.br/leilao/index/leilao_id/94658/lote/200824,https://906de634c48fb7d34136160b4c353ae4.s3.amazonaws.com/public/fotos/nao-disponivel.jpg,0800700-72.2015.8.12.0012,"[{""tipo"": ""pdf"", ""url"": ""https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/core/aviso_cookies.pdf"", ""nome"": ""Aviso de Cookies""}, {""tipo"": ""edital"", ""url"": ""https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/public/anexo/1771936665.pdf"", ""nome"": ""- EDITAL""}, {""tipo"": ""pdf"", ""url"": ""https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/public/anexo/1729797105.pdf"", ""nome"": ""- AVALIAÇÃO""}]",1
b75f5cd56fc0cd876141e0aa,CONCEIÇÃO MARIA FIXER,https://www.mariafixerleiloes.com.br,JUSTIÇA ESTADUAL DE ALTA FLORESTA/MT - 2ª E 3ª VARAS CÍVEIS,outro,extrajudicial,SE,,,,1.0,0.0,1.400,,2026-04-16,2026-04-16,,https://www.mariafixerleiloes.com.br/leilao/index/leilao_id/95002,https://906de634c48fb7d34136160b4c353ae4.s3.amazonaws.com/public/fotos/nao-disponivel.jpg,0003852-58.2005.8.11.0007,"[{""tipo"": ""pdf"", ""url"": ""https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/core/aviso_cookies.pdf"", ""nome"": ""Aviso de Cookies""}]",
48ec91a187f9cb84db77906b,CONCEIÇÃO MARIA FIXER,https://www.mariafixerleiloes.com.br,JUSTIÇA DO TRABALHO DE CAMPO GRANDE/MS - 1ª VARA,outro,extrajudicial,SE,,98170-266,,4.0,300.0,,,2026-05-28,2026-05-28,,https://www.mariafixerleiloes.com.br/leilao/index/leilao_id/94903/lote/201546,https://906de634c48fb7d34136160b4c353ae4.s3.amazonaws.com/public/fotos/nao-disponivel.jpg,0025877-86.2016.5.24.0001,"[{""tipo"": ""pdf"", ""url"": ""https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/core/aviso_cookies.pdf"", ""nome"": ""Aviso de Cookies""}, {""tipo"": ""edital"", ""url"": ""https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/public/anexo/1774987529.pdf"", ""nome"": ""- EDITAL""}, {""tipo"": ""pdf"", ""url"": ""https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/public/anexo/1774987540.pdf"", ""nome"": ""- AVALIAÇÃO""}]",3
