id_externo,leiloeiro,leiloeiro_site,titulo,tipo_imovel,tipo_leilao,estado,cidade,cep,endereco_completo,valor_minimo,valor_avaliacao,area_total,quartos,data_primeiro_leilao,data_segundo_leilao,data_encerramento,url_original,imagem_principal,numero_processo,arquivos,descricao
5d8e5e63552ac341317fe89c,Vicente Alves Pereira Neto,https://www.agencialeilao.com.br,Judicial - On Line - Comarca de Pomerode,outro,judicial,SE,Joinville,14295848,,4500.0,2250.0,,,2026-06-05,2026-06-06,,https://www.agencialeilao.com.br/leilao/4238/lotes,https://87a1fd6fb0620b99.cdn.gocache.net/leiloes/000000-69e62ac3699d0.jpg,5000958-28.2025.8.24.0050,"[{""tipo"": ""pdf"", ""url"": ""https://www.agencialeilao.com.br/item/8718/detalhes?page=1"", ""nome"": ""Um veículo, reboque, marca/modelo R/RB CA 1E (nacional)Descrição:Um veículo, reb""}, {""tipo"": ""pdf"", ""url"": ""https://www.agencialeilao.com.br/site/docs/Curriculo-Vicente-2024.pdf"", ""nome"": ""Currículo do Leiloeiro""}]",Judicial - On Line - Comarca de Pomerode - Lista de Lotes (ID 4238) :: Agência de Leilão CADASTRE-SE LOGIN Leilões Quem Somos Dúvidas? Fale Conosco Indique o Leiloeiro FAÇA SEU LOGIN × USUÁRIO SENHA Esqueci minha senha Entrar NOVO CADASTRO Fechar Voltar Judicial - On Line - Comarca de Pomerode Em An
f154ed8368bee291eb486c4f,Vicente Alves Pereira Neto,https://www.agencialeilao.com.br,Busca de Imóveis,rural,extrajudicial,SE,Içara,,,280000.0,560000.0,96.04,,2020-54-53,2019-92-14,,https://www.agencialeilao.com.br/lotes/search?tipo=imovel&categoria_id=4,,5003553-54.2020.8.24.0024,"[{""tipo"": ""matricula"", ""url"": ""https://www.agencialeilao.com.br/item/8792/detalhes?page=1"", ""nome"": ""Apartamento e GaragemCidade:Içara/SCEndereço:Rua Olivio Pavei, 105Matrícula:41.3""}, {""tipo"": ""matricula"", ""url"": ""https://www.agencialeilao.com.br/item/8794/detalhes?page=1"", ""nome"": ""Edifício Residencial Krewinkel - BOX GARAGEM n.O 17Cidade:Balneário Camboriú/SCE""}, {""tipo"": ""matricula"", ""url"": ""https://www.agencialeilao.com.br/item/8829/detalhes?page=1"", ""nome"": ""A unidade autônoma composta pelo apartamento que terá o n°  402 à localizar-se n""}, {""tipo"": ""matricula"", ""url"": ""https://www.agencialeilao.com.br/item/8954/detalhes?page=1"", ""nome"": ""Apartamento do Condomínio Edifício IbiraqueraCidade:Joinville/SCEndereço:Rua Por""}, {""tipo"": ""matricula"", ""url"": ""https://www.agencialeilao.com.br/item/9021/detalhes?page=1"", ""nome"": ""Imóvel (Matrícula 57.708):Cidade:Joinville/SCEndereço:Rua Doutor João Colin, 769""}, {""tipo"": ""pdf"", ""url"": ""https://www.agencialeilao.com.br/site/docs/Curriculo-Vicente-2024.pdf"", ""nome"": ""Currículo do Leiloeiro""}]",Busca de Imóveis :: Agência de Leilão CADASTRE-SE LOGIN Leilões Quem Somos Dúvidas? Fale Conosco Indique o Leiloeiro FAÇA SEU LOGIN × USUÁRIO SENHA Esqueci minha senha Entrar NOVO CADASTRO Fechar Voltar Busca de Imóveis Categoria Todas IMOVEIS Imóveis Urbanos -- Apartamentos Terreno Rural Data Leilã
f1323c8cb3b339ae07027383,Vicente Alves Pereira Neto,https://www.agencialeilao.com.br,Judicial - On Line - Comarca de Jaraguá do Sul,outro,judicial,SE,Joinville,65026420,,4500.0,9000.0,,,2026-06-10,2026-06-11,,https://www.agencialeilao.com.br/leilao/4243/lotes,https://87a1fd6fb0620b99.cdn.gocache.net/leiloes/004243-69f0b2f5d334f.jpg,0005940-28.2019.8.24.0036,"[{""tipo"": ""pdf"", ""url"": ""https://www.agencialeilao.com.br/item/8755/detalhes?page=1"", ""nome"": ""Veículo Caminhão Ford F-4000 (linha F), cabine simples, Placas AFY7546 - SC/Jara""}, {""tipo"": ""pdf"", ""url"": ""https://www.agencialeilao.com.br/site/docs/Curriculo-Vicente-2024.pdf"", ""nome"": ""Currículo do Leiloeiro""}]",Judicial - On Line - Comarca de Jaraguá do Sul - Lista de Lotes (ID 4243) :: Agência de Leilão CADASTRE-SE LOGIN Leilões Quem Somos Dúvidas? Fale Conosco Indique o Leiloeiro FAÇA SEU LOGIN × USUÁRIO SENHA Esqueci minha senha Entrar NOVO CADASTRO Fechar Voltar Judicial - On Line - Comarca de Jaraguá 
2a32e6f02fe745ccabe69f9a,Vicente Alves Pereira Neto,https://www.agencialeilao.com.br,Judicial - On Line - Comarca de Fraiburgo,outro,judicial,SE,Garagem localizados em Içara,,,280000.0,560000.0,96.04,,2026-06-19,2026-06-20,,https://www.agencialeilao.com.br/leilao/4248/lotes,https://87a1fd6fb0620b99.cdn.gocache.net/leiloes/004248-69fa324744c8b.jpg,5003553-54.2020.8.24.0024,"[{""tipo"": ""matricula"", ""url"": ""https://www.agencialeilao.com.br/item/8792/detalhes?page=1"", ""nome"": ""Apartamento e GaragemCidade:Içara/SCEndereço:Rua Olivio Pavei, 105Matrícula:41.3""}, {""tipo"": ""pdf"", ""url"": ""https://www.agencialeilao.com.br/site/docs/Curriculo-Vicente-2024.pdf"", ""nome"": ""Currículo do Leiloeiro""}]",Judicial - On Line - Comarca de Fraiburgo - Lista de Lotes (ID 4248) :: Agência de Leilão CADASTRE-SE LOGIN Leilões Quem Somos Dúvidas? Fale Conosco Indique o Leiloeiro FAÇA SEU LOGIN × USUÁRIO SENHA Esqueci minha senha Entrar NOVO CADASTRO Fechar Voltar Judicial - On Line - Comarca de Fraiburgo Em 
6ec748b10bf21a9a78bcff59,Vicente Alves Pereira Neto,https://www.agencialeilao.com.br,Judicial - On Line - Comarca de Itaiopolis,outro,judicial,SE,Débitos no Detran,53955621,,29000.0,149.37,,,2026-06-03,2026-06-04,,https://www.agencialeilao.com.br/leilao/4235/lotes,https://87a1fd6fb0620b99.cdn.gocache.net/leiloes/000000-69dfdf171ee38.jpg,5001328-95.2024.8.24.0032,"[{""tipo"": ""pdf"", ""url"": ""https://www.agencialeilao.com.br/item/8651/detalhes?page=1"", ""nome"": ""Toyota Bandeirante ano  e modelo 1981 placas AHW0790  RENAVAM 539556211Descrição""}, {""tipo"": ""pdf"", ""url"": ""https://www.agencialeilao.com.br/site/docs/Curriculo-Vicente-2024.pdf"", ""nome"": ""Currículo do Leiloeiro""}]",Judicial - On Line - Comarca de Itaiopolis - Lista de Lotes (ID 4235) :: Agência de Leilão CADASTRE-SE LOGIN Leilões Quem Somos Dúvidas? Fale Conosco Indique o Leiloeiro FAÇA SEU LOGIN × USUÁRIO SENHA Esqueci minha senha Entrar NOVO CADASTRO Fechar Voltar Judicial - On Line - Comarca de Itaiopolis E
5861580dc6fcc1ba5a958f07,Vicente Alves Pereira Neto,https://www.agencialeilao.com.br,Judicial - On Line - Comarca de Jaraguá do Sul,outro,judicial,SE,Joinville,,,1510.43,1760.89,504,,2026-07-17,2026-07-18,,https://www.agencialeilao.com.br/leilao/4263/lotes,https://87a1fd6fb0620b99.cdn.gocache.net/leiloes/004263-6a0f1a7e000d2.jpg,5002925-24.2023.8.24.0036,"[{""tipo"": ""pdf"", ""url"": ""https://www.agencialeilao.com.br/item/8948/detalhes?page=1"", ""nome"": ""Máquinas de CosturaDescrição:Uma máquina de costura reta industrial com direct d""}, {""tipo"": ""pdf"", ""url"": ""https://www.agencialeilao.com.br/item/8949/detalhes?page=1"", ""nome"": ""Uma máquina de costura overloque 3  fiosDescrição:Uma máquina de costura overloq""}, {""tipo"": ""pdf"", ""url"": ""https://www.agencialeilao.com.br/site/docs/Curriculo-Vicente-2024.pdf"", ""nome"": ""Currículo do Leiloeiro""}]",Judicial - On Line - Comarca de Jaraguá do Sul - Lista de Lotes (ID 4263) :: Agência de Leilão CADASTRE-SE LOGIN Leilões Quem Somos Dúvidas? Fale Conosco Indique o Leiloeiro FAÇA SEU LOGIN × USUÁRIO SENHA Esqueci minha senha Entrar NOVO CADASTRO Fechar Voltar Judicial - On Line - Comarca de Jaraguá 
64accb6e8125d9b6cd18d049,Vicente Alves Pereira Neto,https://www.agencialeilao.com.br,Judicial - On Line - Comarca de Jaraguá do Sul.,outro,judicial,SE,Jaraguá do Sul,,,100000.0,200000.0,53.970,,2026-07-20,2026-07-21,,https://www.agencialeilao.com.br/leilao/4261/lotes,https://87a1fd6fb0620b99.cdn.gocache.net/leiloes/004261-6a0db8ccdd8b1.jpg,0301601-55.2016.8.24.0036,"[{""tipo"": ""matricula"", ""url"": ""https://www.agencialeilao.com.br/item/8945/detalhes?page=1"", ""nome"": ""Loja n° 04, do Edifício Centro Empresarial Market PlaceCidade:Jaraguá do Sul/SCE""}, {""tipo"": ""pdf"", ""url"": ""https://www.agencialeilao.com.br/site/docs/Curriculo-Vicente-2024.pdf"", ""nome"": ""Currículo do Leiloeiro""}]",Judicial - On Line - Comarca de Jaraguá do Sul. - Lista de Lotes (ID 4261) :: Agência de Leilão CADASTRE-SE LOGIN Leilões Quem Somos Dúvidas? Fale Conosco Indique o Leiloeiro FAÇA SEU LOGIN × USUÁRIO SENHA Esqueci minha senha Entrar NOVO CADASTRO Fechar Voltar Judicial - On Line - Comarca de Jaraguá
cf7b375abadffee4bda1f790,Vicente Alves Pereira Neto,https://www.agencialeilao.com.br,Busca de Imóveis,rural,extrajudicial,SE,Joinville,,,168308.17,336616.35,187.53,,2021-88-12,2021-88-12,,https://www.agencialeilao.com.br/lotes/search?tipo=imovel&categoria_id=115,,5005712-88.2021.8.24.0038,"[{""tipo"": ""matricula"", ""url"": ""https://www.agencialeilao.com.br/item/9022/detalhes?page=1"", ""nome"": ""Imóvel (Matrícula 57.712):Cidade:Joinville/SCEndereço:Rua Doutor João Colin, 769""}, {""tipo"": ""matricula"", ""url"": ""https://www.agencialeilao.com.br/item/9023/detalhes?page=1"", ""nome"": ""Imóvel (Matrícula 57.710):Cidade:Joinville/SCEndereço:Rua Doutor João Colin, 769""}, {""tipo"": ""matricula"", ""url"": ""https://www.agencialeilao.com.br/item/9024/detalhes?page=1"", ""nome"": ""Imóvel (Matrícula 57.714):Cidade:Joinville/SCEndereço:Rua Doutor João Colin, 769""}, {""tipo"": ""matricula"", ""url"": ""https://www.agencialeilao.com.br/item/9025/detalhes?page=1"", ""nome"": ""Imovel (Matrícula 57.715)Cidade:Joinville/SCEndereço:Rua Doutor João Colin, 769M""}, {""tipo"": ""pdf"", ""url"": ""https://www.agencialeilao.com.br/site/docs/Curriculo-Vicente-2024.pdf"", ""nome"": ""Currículo do Leiloeiro""}]",Busca de Imóveis :: Agência de Leilão CADASTRE-SE LOGIN Leilões Quem Somos Dúvidas? Fale Conosco Indique o Leiloeiro FAÇA SEU LOGIN × USUÁRIO SENHA Esqueci minha senha Entrar NOVO CADASTRO Fechar Voltar Busca de Imóveis Categoria Todas IMOVEIS Imóveis Urbanos -- Apartamentos Terreno Rural Data Leilã
02c4654f1b3eb16a83be281a,Vicente Alves Pereira Neto,https://www.agencialeilao.com.br,Judicial - On Line - Comarca de Concórdia.,outro,judicial,SE,Concórdia,,,1250000.0,2500000.0,590.00,,2026-06-12,2026-06-13,,https://www.agencialeilao.com.br/leilao/4244/lotes,https://87a1fd6fb0620b99.cdn.gocache.net/leiloes/004244-69f89a2bb6292.jpg,5003517-85.2024.8.24.0019,"[{""tipo"": ""matricula"", ""url"": ""https://www.agencialeilao.com.br/item/8756/detalhes?page=1"", ""nome"": ""Imóvel, matrícula 17.462 do 1º Registro de Imóveis da Comarca de Concórdia.  Lot""}, {""tipo"": ""pdf"", ""url"": ""https://www.agencialeilao.com.br/site/docs/Curriculo-Vicente-2024.pdf"", ""nome"": ""Currículo do Leiloeiro""}]",Judicial - On Line - Comarca de Concórdia. - Lista de Lotes (ID 4244) :: Agência de Leilão CADASTRE-SE LOGIN Leilões Quem Somos Dúvidas? Fale Conosco Indique o Leiloeiro FAÇA SEU LOGIN × USUÁRIO SENHA Esqueci minha senha Entrar NOVO CADASTRO Fechar Voltar Judicial - On Line - Comarca de Concórdia. E
47ed047d717b9777a95d550e,Vicente Alves Pereira Neto,https://www.agencialeilao.com.br,Busca de Imóveis,rural,extrajudicial,SE,Comarca de Joinville,,,500000.0,1000000.0,590.00,,0173-53-14,2017-61-80,,https://www.agencialeilao.com.br/lotes/imovel,,0906380-61.2017.8.24.0038,"[{""tipo"": ""matricula"", ""url"": ""https://www.agencialeilao.com.br/item/8754/detalhes?page=1"", ""nome"": ""Um terreno, de 20,00 m por 40,00 m, localizado na Rua Caçapava, n. 403, bairro B""}, {""tipo"": ""matricula"", ""url"": ""https://www.agencialeilao.com.br/item/8987/detalhes?page=1"", ""nome"": ""Um terreno situado no Distrito de Pirabeiraba, Matrícula 34.645 do 1o CRI de Joi""}, {""tipo"": ""matricula"", ""url"": ""https://www.agencialeilao.com.br/item/8756/detalhes?page=1"", ""nome"": ""Imóvel, matrícula 17.462 do 1º Registro de Imóveis da Comarca de Concórdia.  Lot""}, {""tipo"": ""matricula"", ""url"": ""https://www.agencialeilao.com.br/item/8792/detalhes?page=1"", ""nome"": ""Apartamento e GaragemCidade:Içara/SCEndereço:Rua Olivio Pavei, 105Matrícula:41.3""}, {""tipo"": ""matricula"", ""url"": ""https://www.agencialeilao.com.br/item/8794/detalhes?page=1"", ""nome"": ""Edifício Residencial Krewinkel - BOX GARAGEM n.O 17Cidade:Balneário Camboriú/SCE""}, {""tipo"": ""matricula"", ""url"": ""https://www.agencialeilao.com.br/item/8829/detalhes?page=1"", ""nome"": ""A unidade autônoma composta pelo apartamento que terá o n°  402 à localizar-se n""}, {""tipo"": ""matricula"", ""url"": ""https://www.agencialeilao.com.br/item/8954/detalhes?page=1"", ""nome"": ""Apartamento do Condomínio Edifício IbiraqueraCidade:Joinville/SCEndereço:Rua Por""}, {""tipo"": ""matricula"", ""url"": ""https://www.agencialeilao.com.br/item/8952/detalhes?page=1"", ""nome"": ""Rua Austrália 116, Bairro das Nações, em Balneário Camboriú/SCCidade:Balneário C""}, {""tipo"": ""matricula"", ""url"": ""https://www.agencialeilao.com.br/item/8830/detalhes?page=1"", ""nome"": ""Terreno urbano, sem benfeitorias, com a área de 1.541m2 (um mil, quinhentos e qu""}, {""tipo"": ""matricula"", ""url"": ""https://www.agencialeilao.com.br/item/8945/detalhes?page=1"", ""nome"": ""Loja n° 04, do Edifício Centro Empresarial Market PlaceCidade:Jaraguá do Sul/SCE""}, {""tipo"": ""matricula"", ""url"": ""https://www.agencialeilao.com.br/item/8953/detalhes?page=1"", ""nome"": ""Fração ideal da proprietária de CARLA CARINE BODANESE, correspondente a área de ""}, {""tipo"": ""matricula"", ""url"": ""https://www.agencialeilao.com.br/item/9021/detalhes?page=1"", ""nome"": ""Imóvel (Matrícula 57.708):Cidade:Joinville/SCEndereço:Rua Doutor João Colin, 769""}, {""tipo"": ""matricula"", ""url"": ""https://www.agencialeilao.com.br/item/9022/detalhes?page=1"", ""nome"": ""Imóvel (Matrícula 57.712):Cidade:Joinville/SCEndereço:Rua Doutor João Colin, 769""}, {""tipo"": ""matricula"", ""url"": ""https://www.agencialeilao.com.br/item/9023/detalhes?page=1"", ""nome"": ""Imóvel (Matrícula 57.710):Cidade:Joinville/SCEndereço:Rua Doutor João Colin, 769""}, {""tipo"": ""matricula"", ""url"": ""https://www.agencialeilao.com.br/item/9024/detalhes?page=1"", ""nome"": ""Imóvel (Matrícula 57.714):Cidade:Joinville/SCEndereço:Rua Doutor João Colin, 769""}]",Busca de Imóveis :: Agência de Leilão CADASTRE-SE LOGIN Leilões Quem Somos Dúvidas? Fale Conosco Indique o Leiloeiro FAÇA SEU LOGIN × USUÁRIO SENHA Esqueci minha senha Entrar NOVO CADASTRO Fechar Voltar Busca de Imóveis Categoria Todas IMOVEIS Imóveis Urbanos -- Apartamentos Terreno Rural Data Leilã
