fonte,leiloeiro_nome,leiloeiro_site,url,titulo,cidade,estado,preco,avaliacao,desconto_pct,tipo_imovel,imagem_url
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://api.whatsapp.com/send?phone=5516991086829&text=Mais informações sobre o leilão 17829,,,,0.0,0.0,0.0,outro,
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/leilao/painel/17829,,Sul,SP,0.0,0.0,0.0,outro,
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://s3-sa-east-1.amazonaws.com/cdnhp/content/4f55748bbb1868c3d0f5e40054661f2c.pdf,,Sul,SP,0.0,0.0,0.0,outro,
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/leilao/17829/2ª-Vara-Cível-do-Foro-da-Comarca-de-Ibitinga,,Sul,SP,0.0,0.0,0.0,outro,
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://api.whatsapp.com/send?phone=5516991086829&text=Mais informações sobre o leilão 17926,,,,0.0,0.0,0.0,outro,
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/leilao/painel/17926,,Sumaré,SP,0.0,0.0,0.0,outro,
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://s3-sa-east-1.amazonaws.com/cdnhp/content/2fb8809c884d1244105f63737e89784b.pdf,,Sumaré,SP,0.0,0.0,0.0,outro,
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/leilao/17926/1ª-Vara-Cível-do-Foro-da-Comarca-de-Sumaré,,Sumaré,SP,0.0,0.0,0.0,outro,
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://api.whatsapp.com/send?phone=5516991086829&text=Mais informações sobre o leilão 17943,,,,0.0,0.0,0.0,outro,
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/leilao/painel/17943,,,,0.0,0.0,0.0,outro,
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://s3-sa-east-1.amazonaws.com/cdnhp/content/a048e7c5f1a4c8a1d4ebc9322368479a.pdf,,,,0.0,0.0,0.0,outro,
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/leilao/17943/2ª-Vara-Criminal-do-Foro-de-São-Bernardo-do-Campo,,,,0.0,0.0,0.0,outro,
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://api.whatsapp.com/send?phone=5516991086829&text=Mais informações sobre o leilão 17898,,,,0.0,0.0,0.0,outro,
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/leilao/painel/17898,,Piracicaba,SP,0.0,0.0,0.0,outro,
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://s3-sa-east-1.amazonaws.com/cdnhp/content/1b9c9431d2c7876cedf5d28cd10654cf.pdf,,Piracicaba,SP,0.0,0.0,0.0,outro,
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/leilao/17898/6ª-Vara-Cível-do-Foro-de-Campinas,,Piracicaba,SP,0.0,0.0,0.0,outro,
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://api.whatsapp.com/send?phone=5516991086829&text=Mais informações sobre o leilão 17715,,,,0.0,0.0,0.0,outro,
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://s3-sa-east-1.amazonaws.com/cdnhp/content/a4ebbe24a87e353f379ccea3ba6f170b.pdf,,Santos,SP,0.0,0.0,0.0,outro,https://s3-sa-east-1.amazonaws.com/cdnhp/content/justicafederal.png
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.lancenow.com.br/leilao/17715/Alienação-Direta-site-Comprei-7ª-Vara-Federal-de-Santos,,Santos,SP,0.0,0.0,0.0,outro,https://s3-sa-east-1.amazonaws.com/cdnhp/content/justicafederal.png
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://api.whatsapp.com/send?phone=5516991086829&text=Mais informações sobre o leilão 17863,,,,0.0,0.0,0.0,outro,
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://s3-sa-east-1.amazonaws.com/cdnhp/content/f2fd7aebffc5f0bfd21e2233f25efdcf.pdf,,Santos,SP,0.0,0.0,0.0,outro,
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/leilao/17863/Alienação-Direta-site-Comprei-7ª-Vara-Federal-de-Santos,,Santos,SP,0.0,0.0,0.0,outro,https://s3-sa-east-1.amazonaws.com/cdnhp/content/medium-TJSP.png
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://api.whatsapp.com/send?phone=5516991086829&text=Mais informações sobre o leilão 17835,,,,0.0,0.0,0.0,outro,
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/leilao/painel/17835,,Taubaté,SP,0.0,0.0,0.0,outro,
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://s3-sa-east-1.amazonaws.com/cdnhp/content/2ee302ba8f1bd0dc85333025edcd35d2.pdf,,Taubaté,SP,0.0,0.0,0.0,outro,
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/leilao/17835/4ª-Vara-Cível-do-Foro-da-Comarca-de-Taubaté,,Taubaté,SP,0.0,0.0,0.0,outro,
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://api.whatsapp.com/send?phone=5516991086829&text=Mais informações sobre o leilão 17861,,,,0.0,0.0,0.0,outro,
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://s3-sa-east-1.amazonaws.com/cdnhp/content/5e67dd24a05754e2276c546bc993dea8.pdf,,Pontal,SP,0.0,0.0,0.0,outro,
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/leilao/17861/Alienação-Direta-site-Comprei-01ª-Vara-do-Foro-de-Pontal,,Pontal,SP,0.0,0.0,0.0,outro,https://s3-sa-east-1.amazonaws.com/cdnhp/content/medium-TJSP.png
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://api.whatsapp.com/send?phone=5516991086829&text=Mais informações sobre o leilão 17864,,,,0.0,0.0,0.0,outro,
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://s3-sa-east-1.amazonaws.com/cdnhp/content/23a6a17e3771b9e4e1e8fa2eb91790b2.pdf,,Guarulhos,SP,0.0,0.0,0.0,outro,
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/leilao/17864/Alienação-Direta-site-Comprei-3ª-Vara-Federal-de-Guarulhos,,Guarulhos,SP,0.0,0.0,0.0,outro,https://s3-sa-east-1.amazonaws.com/cdnhp/content/logo_sponchiado.png
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://api.whatsapp.com/send?phone=5516991086829&text=Mais informações sobre o leilão 17914,,,,0.0,0.0,0.0,outro,
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/leilao/painel/17914,,Prata,RS,0.0,0.0,0.0,outro,
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://s3-sa-east-1.amazonaws.com/cdnhp/content/6f0ca5fd51329c77fdb4329f81de789d.pdf,,Prata,RS,0.0,0.0,0.0,outro,
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/leilao/17914/Alienação-Fiduciária-Sponchiado-Adm-de-Consórcios-Ltda,,Prata,RS,0.0,0.0,0.0,outro,
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://api.whatsapp.com/send?phone=5516991086829&text=Mais informações sobre o leilão 17917,,,,0.0,0.0,0.0,outro,
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/leilao/painel/17917,,Araraquara,SP,0.0,0.0,0.0,outro,
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://s3-sa-east-1.amazonaws.com/cdnhp/content/20bced20d692d7090de3e5c331dce9d2.pdf,,Araraquara,SP,0.0,0.0,0.0,outro,
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/leilao/17917/2ª-Vara-de-Família-e-Sucessões-do-Foro-da-Comarca-de-Araraquara,,Araraquara,SP,0.0,0.0,0.0,outro,
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://api.whatsapp.com/send?phone=5516991086829&text=Mais informações sobre o leilão 17936,,,,0.0,0.0,0.0,outro,
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://s3-sa-east-1.amazonaws.com/cdnhp/content/500947ace94042ff8e5da4c805c50161.pdf,,Guarulhos,SP,0.0,0.0,0.0,outro,https://s3-sa-east-1.amazonaws.com/cdnhp/content/medium-TJSP.png
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.lancenow.com.br/leilao/17936/Alienação-Direta-site-Comprei-3ª-Vara-Federal-de-Guarulhos,,Guarulhos,SP,0.0,0.0,0.0,outro,https://s3-sa-east-1.amazonaws.com/cdnhp/content/medium-TJSP.png
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://api.whatsapp.com/send?phone=5516991086829&text=Mais informações sobre o leilão 17981,,,,0.0,0.0,0.0,outro,
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/leilao/painel/17981,,,,0.0,0.0,0.0,outro,
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://s3-sa-east-1.amazonaws.com/cdnhp/content/9764c7526cc61bd6f574063a96d2f737.pdf,,,,0.0,0.0,0.0,outro,
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/leilao/17981/Setor-das-Execuções-Fiscais-da-Comarca-de-Taquaritinga,,,,0.0,0.0,0.0,outro,
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/20?pagina=2,,,,0.0,0.0,0.0,outro,
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/40?pagina=2,,,,0.0,0.0,0.0,outro,
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/60?pagina=2,,,,0.0,0.0,0.0,outro,https://s3-sa-east-1.amazonaws.com/cdnhp/content/39f9de1fa30a694879f25c60125c5a29.png
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/220?pagina=2,,,,0.0,0.0,0.0,outro,https://s3-sa-east-1.amazonaws.com/cdnhp/content/39f9de1fa30a694879f25c60125c5a29.png
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/20?pagina=2?pagina=2,Lance Now Leilões,,,0.0,0.0,0.0,outro,https://www.hastapublica.com.br/util/img/logo.png
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/40?pagina=2?pagina=2,Lance Now Leilões,,,0.0,0.0,0.0,outro,https://www.hastapublica.com.br/util/img/logo.png
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/60?pagina=2?pagina=2,Lance Now Leilões,,,0.0,0.0,0.0,outro,https://www.hastapublica.com.br/util/img/logo.png
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/220?pagina=2?pagina=2,Lance Now Leilões,,,0.0,0.0,0.0,outro,https://www.hastapublica.com.br/util/img/logo.png
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/20?pagina=3,,,,0.0,0.0,0.0,outro,
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/40?pagina=3,,,,0.0,0.0,0.0,outro,
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/60?pagina=3,,,,0.0,0.0,0.0,outro,https://s3-sa-east-1.amazonaws.com/cdnhp/content/39f9de1fa30a694879f25c60125c5a29.png
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/220?pagina=3,,,,0.0,0.0,0.0,outro,https://s3-sa-east-1.amazonaws.com/cdnhp/content/39f9de1fa30a694879f25c60125c5a29.png
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/20?pagina=3?pagina=3,Lance Now Leilões,,,0.0,0.0,0.0,outro,https://www.hastapublica.com.br/util/img/logo.png
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/40?pagina=3?pagina=3,Lance Now Leilões,,,0.0,0.0,0.0,outro,https://www.hastapublica.com.br/util/img/logo.png
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/60?pagina=3?pagina=3,Lance Now Leilões,,,0.0,0.0,0.0,outro,https://www.hastapublica.com.br/util/img/logo.png
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/220?pagina=3?pagina=3,Lance Now Leilões,,,0.0,0.0,0.0,outro,https://www.hastapublica.com.br/util/img/logo.png
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/20?pagina=4,,,,0.0,0.0,0.0,outro,
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/40?pagina=4,,,,0.0,0.0,0.0,outro,
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/60?pagina=4,,,,0.0,0.0,0.0,outro,https://s3-sa-east-1.amazonaws.com/cdnhp/content/39f9de1fa30a694879f25c60125c5a29.png
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/220?pagina=4,,,,0.0,0.0,0.0,outro,https://s3-sa-east-1.amazonaws.com/cdnhp/content/39f9de1fa30a694879f25c60125c5a29.png
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/20?pagina=4?pagina=4,Lance Now Leilões,,,0.0,0.0,0.0,outro,https://www.hastapublica.com.br/util/img/logo.png
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/40?pagina=4?pagina=4,Lance Now Leilões,,,0.0,0.0,0.0,outro,https://www.hastapublica.com.br/util/img/logo.png
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/60?pagina=4?pagina=4,Lance Now Leilões,,,0.0,0.0,0.0,outro,https://www.hastapublica.com.br/util/img/logo.png
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/220?pagina=4?pagina=4,Lance Now Leilões,,,0.0,0.0,0.0,outro,https://www.hastapublica.com.br/util/img/logo.png
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/20?pagina=5,,,,0.0,0.0,0.0,outro,
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/40?pagina=5,,,,0.0,0.0,0.0,outro,
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/60?pagina=5,,,,0.0,0.0,0.0,outro,https://s3-sa-east-1.amazonaws.com/cdnhp/content/39f9de1fa30a694879f25c60125c5a29.png
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/220?pagina=5,,,,0.0,0.0,0.0,outro,https://s3-sa-east-1.amazonaws.com/cdnhp/content/39f9de1fa30a694879f25c60125c5a29.png
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/20?pagina=5?pagina=5,Lance Now Leilões,,,0.0,0.0,0.0,outro,https://www.hastapublica.com.br/util/img/logo.png
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/40?pagina=5?pagina=5,Lance Now Leilões,,,0.0,0.0,0.0,outro,https://www.hastapublica.com.br/util/img/logo.png
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/60?pagina=5?pagina=5,Lance Now Leilões,,,0.0,0.0,0.0,outro,https://www.hastapublica.com.br/util/img/logo.png
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/220?pagina=5?pagina=5,Lance Now Leilões,,,0.0,0.0,0.0,outro,https://www.hastapublica.com.br/util/img/logo.png
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/20?pagina=6,,,,0.0,0.0,0.0,outro,
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/40?pagina=6,,,,0.0,0.0,0.0,outro,
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/60?pagina=6,,,,0.0,0.0,0.0,outro,https://s3-sa-east-1.amazonaws.com/cdnhp/content/39f9de1fa30a694879f25c60125c5a29.png
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/220?pagina=6,,,,0.0,0.0,0.0,outro,https://s3-sa-east-1.amazonaws.com/cdnhp/content/39f9de1fa30a694879f25c60125c5a29.png
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/20?pagina=6?pagina=6,Lance Now Leilões,,,0.0,0.0,0.0,outro,https://www.hastapublica.com.br/util/img/logo.png
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/40?pagina=6?pagina=6,Lance Now Leilões,,,0.0,0.0,0.0,outro,https://www.hastapublica.com.br/util/img/logo.png
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/60?pagina=6?pagina=6,Lance Now Leilões,,,0.0,0.0,0.0,outro,https://www.hastapublica.com.br/util/img/logo.png
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/220?pagina=6?pagina=6,Lance Now Leilões,,,0.0,0.0,0.0,outro,https://www.hastapublica.com.br/util/img/logo.png
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/20?pagina=7,,,,0.0,0.0,0.0,outro,
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/40?pagina=7,,,,0.0,0.0,0.0,outro,
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/60?pagina=7,,,,0.0,0.0,0.0,outro,https://s3-sa-east-1.amazonaws.com/cdnhp/content/39f9de1fa30a694879f25c60125c5a29.png
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/220?pagina=7,,,,0.0,0.0,0.0,outro,https://s3-sa-east-1.amazonaws.com/cdnhp/content/39f9de1fa30a694879f25c60125c5a29.png
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/20?pagina=7?pagina=7,Lance Now Leilões,,,0.0,0.0,0.0,outro,https://www.hastapublica.com.br/util/img/logo.png
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/40?pagina=7?pagina=7,Lance Now Leilões,,,0.0,0.0,0.0,outro,https://www.hastapublica.com.br/util/img/logo.png
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/60?pagina=7?pagina=7,Lance Now Leilões,,,0.0,0.0,0.0,outro,https://www.hastapublica.com.br/util/img/logo.png
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/220?pagina=7?pagina=7,Lance Now Leilões,,,0.0,0.0,0.0,outro,https://www.hastapublica.com.br/util/img/logo.png
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/20?pagina=8,,,,0.0,0.0,0.0,outro,
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/40?pagina=8,,,,0.0,0.0,0.0,outro,
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/60?pagina=8,,,,0.0,0.0,0.0,outro,https://s3-sa-east-1.amazonaws.com/cdnhp/content/39f9de1fa30a694879f25c60125c5a29.png
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/220?pagina=8,,,,0.0,0.0,0.0,outro,https://s3-sa-east-1.amazonaws.com/cdnhp/content/39f9de1fa30a694879f25c60125c5a29.png
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/20?pagina=8?pagina=8,Lance Now Leilões,,,0.0,0.0,0.0,outro,https://www.hastapublica.com.br/util/img/logo.png
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/40?pagina=8?pagina=8,Lance Now Leilões,,,0.0,0.0,0.0,outro,https://www.hastapublica.com.br/util/img/logo.png
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/60?pagina=8?pagina=8,Lance Now Leilões,,,0.0,0.0,0.0,outro,https://www.hastapublica.com.br/util/img/logo.png
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/220?pagina=8?pagina=8,Lance Now Leilões,,,0.0,0.0,0.0,outro,https://www.hastapublica.com.br/util/img/logo.png
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/20?pagina=9,,,,0.0,0.0,0.0,outro,
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/40?pagina=9,,,,0.0,0.0,0.0,outro,
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/60?pagina=9,,,,0.0,0.0,0.0,outro,https://s3-sa-east-1.amazonaws.com/cdnhp/content/39f9de1fa30a694879f25c60125c5a29.png
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/220?pagina=9,,,,0.0,0.0,0.0,outro,https://s3-sa-east-1.amazonaws.com/cdnhp/content/39f9de1fa30a694879f25c60125c5a29.png
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/20?pagina=9?pagina=9,Lance Now Leilões,,,0.0,0.0,0.0,outro,https://www.hastapublica.com.br/util/img/logo.png
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/40?pagina=9?pagina=9,Lance Now Leilões,,,0.0,0.0,0.0,outro,https://www.hastapublica.com.br/util/img/logo.png
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/60?pagina=9?pagina=9,Lance Now Leilões,,,0.0,0.0,0.0,outro,https://www.hastapublica.com.br/util/img/logo.png
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/220?pagina=9?pagina=9,Lance Now Leilões,,,0.0,0.0,0.0,outro,https://www.hastapublica.com.br/util/img/logo.png
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/20?pagina=10,,,,0.0,0.0,0.0,outro,
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/40?pagina=10,,,,0.0,0.0,0.0,outro,
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/60?pagina=10,,,,0.0,0.0,0.0,outro,https://s3-sa-east-1.amazonaws.com/cdnhp/content/39f9de1fa30a694879f25c60125c5a29.png
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/220?pagina=10,,,,0.0,0.0,0.0,outro,https://s3-sa-east-1.amazonaws.com/cdnhp/content/39f9de1fa30a694879f25c60125c5a29.png
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/20?pagina=10?pagina=10,Lance Now Leilões,,,0.0,0.0,0.0,outro,https://www.hastapublica.com.br/util/img/logo.png
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/40?pagina=10?pagina=10,Lance Now Leilões,,,0.0,0.0,0.0,outro,https://www.hastapublica.com.br/util/img/logo.png
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/60?pagina=10?pagina=10,Lance Now Leilões,,,0.0,0.0,0.0,outro,https://www.hastapublica.com.br/util/img/logo.png
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/220?pagina=10?pagina=10,Lance Now Leilões,,,0.0,0.0,0.0,outro,https://www.hastapublica.com.br/util/img/logo.png
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/20?pagina=11,,,,0.0,0.0,0.0,outro,
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/40?pagina=11,,,,0.0,0.0,0.0,outro,
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/60?pagina=11,,,,0.0,0.0,0.0,outro,https://s3-sa-east-1.amazonaws.com/cdnhp/content/39f9de1fa30a694879f25c60125c5a29.png
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/220?pagina=11,,,,0.0,0.0,0.0,outro,https://s3-sa-east-1.amazonaws.com/cdnhp/content/39f9de1fa30a694879f25c60125c5a29.png
hastapublica.com.br,Euclides Maraschi Junior,https://www.hastapublica.com.br,https://www.hastapublica.com.br/agenda/20?pagina=11?pagina=11,Lance Now Leilões,,,0.0,0.0,0.0,outro,https://www.hastapublica.com.br/util/img/logo.png
